8528,GG-14650,OFF-BI-10003650,157.794,1,0.7,-115.7156
4952,SC-20725,FUR-FU-10002157,47.04,3,0.0,18.3456
4028,SC-20725,OFF-BI-10003910,30.84,4,0.0,13.878
9659,SC-20725,OFF-ST-10000777,226.56,6,0.0,63.4368
4438,SC-20725,OFF-EN-10002500,115.02,9,0.0,51.759
5431,SC-20725,TEC-PH-10003875,68.04,7,0.0,19.7316
1254,AD-10180,FUR-CH-10004063,600.558,3,0.3,-8.5794
6836,PF-19165,FUR-TA-10004534,617.7,6,0.5,-407.682
2357,TS-21610,OFF-BI-10003274,2.388,2,0.7,-1.8308
9948,TS-21610,OFF-ST-10002974,243.992,7,0.2,30.499
3136,LS-16975,FUR-CH-10001146,81.424,2,0.2,-9.1602
9734,LS-16975,FUR-FU-10003773,238.56,3,0.0,26.2416
1913,DW-13585,TEC-PH-10002293,59.97,5,0.4,-11.994
5515,DW-13585,OFF-PA-10002377,78.304,2,0.2,29.364
4507,DW-13585,OFF-FA-10002780,21.456,9,0.2,6.9732
2843,LC-16885,OFF-PA-10001804,20.04,3,0.0,9.6192
788,LC-16885,OFF-PA-10001736,35.44,1,0.0,16.6568
6541,LC-16885,OFF-AR-10001149,11.52,4,0.0,3.456
2403,LC-16885,OFF-FA-10002988,4.02,2,0.0,1.9698
3513,LC-16885,OFF-BI-10004781,76.176,3,0.2,26.6616
1566,LC-16885,OFF-SU-10001218,65.88,6,0.0,18.4464
3387,LC-16885,FUR-FU-10001706,43.12,14,0.0,20.6976
6072,JD-15895,FUR-FU-10004848,82.8,2,0.2,10.35
6842,SH-19975,OFF-AR-10000940,8.82,3,0.0,2.3814
4593,SH-19975,OFF-EN-10004030,10.86,3,0.0,5.1042
6406,SH-19975,OFF-PA-10004327,143.7,3,0.0,68.976
9820,SG-20080,OFF-AP-10001058,839.43,3,0.0,218.2518
2003,HA-14920,OFF-ST-10003656,671.93,7,0.0,20.1579
43,MG-17680,FUR-FU-10000521,93.888,4,0.2,12.9096
3737,JE-16165,TEC-PH-10000215,384.45,11,0.0,103.8015
2631,JE-16165,FUR-CH-10000454,1951.84,8,0.0,585.552
2424,JE-16165,OFF-BI-10002735,171.55,5,0.0,80.6285
2670,TW-21025,OFF-AP-10000326,157.92,5,0.2,17.766
4684,TW-21025,TEC-PH-10001254,203.184,2,0.2,15.2388
4963,SP-20650,OFF-PA-10001950,58.38,7,0.0,26.271
9293,SP-20650,OFF-PA-10002254,105.52,4,0.0,48.5392
4282,SP-20650,OFF-ST-10001590,80.88,6,0.0,21.0288
1846,NK-18490,OFF-AR-10001547,6.63,3,0.0,1.7901
4985,DB-13060,FUR-CH-10004063,457.568,2,0.2,51.4764
5078,NP-18670,OFF-LA-10002475,14.62,2,0.0,6.8714
7688,NP-18670,TEC-PH-10004536,944.93,7,0.0,236.2325
1447,TT-21070,OFF-PA-10002751,5.98,1,0.0,2.691
8497,EM-13960,TEC-AC-10003657,54.384,2,0.2,1.3596
134,RD-19900,OFF-EN-10001990,28.4,5,0.0,13.348
9069,MJ-17740,OFF-BI-10004002,27.68,2,0.2,9.688
3449,BM-11140,OFF-AR-10004441,9.936,3,0.2,2.7324
5269,BM-11140,TEC-MA-10000822,8159.952,8,0.4,-1359.992
3126,BM-11140,OFF-ST-10000991,275.928,3,0.2,-58.6347
125,BM-11140,FUR-CH-10004287,1740.06,9,0.3,-24.858
6705,BM-11140,OFF-AR-10002656,32.064,6,0.2,6.8136
7504,BM-11140,OFF-AP-10002518,177.98,5,0.8,-453.849
5442,BM-11140,TEC-PH-10003931,143.976,3,0.2,8.9985
4245,CS-12130,OFF-PA-10000659,20.94,3,0.0,9.8418
8379,CS-12130,OFF-PA-10001144,110.96,2,0.0,53.2608
1156,CS-12130,FUR-CH-10003817,340.144,7,0.2,21.259
3537,JB-15400,OFF-AP-10000891,52.448,2,0.8,-131.12
2717,JB-15400,OFF-LA-10003148,20.16,4,0.2,6.552
6638,SJ-20500,OFF-AP-10002684,97.264,4,0.8,-243.16
2961,JE-15745,FUR-CH-10004698,396.802,7,0.3,-11.3372
4876,JE-15745,OFF-SU-10002189,15.88,5,0.2,-3.7715
4018,JK-15640,OFF-AR-10001940,3.28,1,0.0,1.4104
9544,DK-13150,OFF-ST-10003455,24.816,2,0.2,1.8612
576,DK-13150,TEC-AC-10004659,408.744,7,0.2,76.6395
9472,RM-19675,TEC-PH-10003273,503.96,4,0.0,131.0296
4297,RM-19675,TEC-PH-10004896,149.95,5,0.0,41.986
964,RM-19675,TEC-AC-10002345,29.0,2,0.0,7.25
867,SK-19990,OFF-BI-10001890,7.16,2,0.0,3.4368
2867,FM-14290,TEC-AC-10002323,176.8,8,0.0,22.984
3171,AM-10360,OFF-ST-10001328,37.224,3,0.2,3.7224
8740,AM-10360,OFF-PA-10001950,20.016,3,0.2,6.255
482,MP-17470,FUR-BO-10002613,899.136,4,0.2,112.392
5013,MP-17470,TEC-PH-10001552,71.76,6,0.0,20.0928
6294,MP-17470,OFF-PA-10000061,51.84,8,0.0,24.8832
2808,MP-17470,FUR-BO-10002545,626.352,3,0.2,46.9764
9463,MP-17470,OFF-AR-10003514,19.9,5,0.0,6.567
6440,MZ-17515,OFF-EN-10001509,14.28,7,0.0,6.7116
9918,CB-12025,OFF-AR-10004685,7.408,2,0.2,1.2038
5816,CB-12025,OFF-AR-10004027,6.048,3,0.2,1.5876
5769,VM-21685,OFF-ST-10001414,46.26,3,0.0,12.0276
6765,FH-14365,OFF-BI-10000343,2.946,2,0.7,-2.2586
6282,FH-14365,OFF-PA-10002749,16.056,3,0.2,5.8203
4388,MB-17305,OFF-PA-10002666,21.744,3,0.2,6.795
2949,BS-11755,FUR-TA-10004289,218.75,2,0.5,-161.875
6740,BS-11755,OFF-AP-10003622,2.6,1,0.2,0.2925
1586,LC-17140,OFF-AP-10003217,66.284,2,0.8,-178.9668
5280,HK-14890,FUR-FU-10002960,35.168,7,0.2,9.6712
1779,LE-16810,TEC-PH-10001918,444.768,4,0.2,44.4768
9098,JH-15985,OFF-ST-10000642,83.92,4,0.0,5.8744
9213,JH-15985,TEC-PH-10001700,131.98,2,0.0,35.6346
9826,JH-15985,OFF-BI-10003274,15.92,4,0.0,7.4824
8690,JH-15985,OFF-FA-10000134,52.29,9,0.0,16.2099
4429,JH-15985,OFF-ST-10001522,91.99,1,0.0,3.6796
9582,MS-17980,TEC-AC-10001266,20.8,2,0.2,6.5
2163,VW-21775,FUR-BO-10004695,452.45,5,0.5,-244.323
1681,VW-21775,TEC-PH-10002844,62.982,3,0.4,-14.6958
1975,VW-21775,TEC-MA-10000864,1188.0,9,0.7,-950.4
8987,VW-21775,TEC-AC-10000109,89.584,2,0.2,4.4792
4295,JH-15910,OFF-ST-10001328,93.06,6,0.0,26.0568
5910,JH-15910,TEC-PH-10002563,302.376,3,0.2,22.6782
8321,JB-15925,OFF-FA-10000585,5.584,2,0.2,1.8148
84,JB-15925,OFF-PA-10004000,22.704,6,0.2,8.2302
6117,JB-15925,OFF-BI-10002852,19.776,4,0.7,-13.8432
7341,JB-15925,FUR-FU-10000087,72.704,4,0.2,19.0848
5681,JB-15925,TEC-MA-10001148,479.988,4,0.7,-383.9904
309,JB-15925,OFF-AR-10001958,27.168,2,0.2,2.7168
4208,DS-13180,OFF-AR-10001026,2.2,1,0.0,0.968
6061,DS-13180,FUR-TA-10003748,622.45,5,0.0,136.939
279,DS-13180,OFF-ST-10002485,21.98,1,0.0,0.2198
6489,VD-21670,FUR-CH-10004860,161.568,2,0.2,-28.2744
7111,VD-21670,FUR-CH-10004477,389.696,8,0.2,43.8408
557,EA-14035,OFF-BI-10001679,18.648,7,0.7,-12.432
9946,CS-12400,FUR-TA-10001705,233.86,2,0.45,-102.048
7976,CS-12400,FUR-TA-10003473,620.6145,3,0.45,-248.2458
4072,CS-12400,OFF-BI-10001679,5.328,2,0.7,-3.552
3646,CS-12400,TEC-AC-10003832,617.976,3,0.2,-7.7247
2594,DB-13120,OFF-PA-10002479,10.56,2,0.0,4.752
5742,KL-16645,OFF-PA-10003349,25.92,5,0.2,9.396
6749,KL-16645,FUR-FU-10000576,419.68,5,0.6,-356.728
8982,KL-16645,FUR-FU-10004351,11.688,3,0.6,-4.6752
4202,KL-16645,TEC-PH-10000011,31.984,2,0.2,11.1944
1870,KL-16645,FUR-TA-10002607,177.225,5,0.5,-120.513
4155,KL-16645,FUR-FU-10002505,4.044,3,0.6,-2.8308
6346,KL-16645,OFF-AR-10004685,7.408,2,0.2,1.2038
8879,DW-13480,FUR-CH-10004063,2001.86,7,0.0,580.5394
3322,DW-13480,OFF-ST-10002276,166.72,2,0.0,41.68
2746,DW-13480,OFF-PA-10004082,47.88,6,0.0,23.94
2554,DW-13480,OFF-AP-10002945,1503.25,5,0.0,496.0725
3512,DW-13480,OFF-PA-10000061,25.92,4,0.0,12.4416
6852,LH-17155,FUR-CH-10002965,321.568,2,0.2,28.1372
6918,KC-16540,OFF-PA-10004569,7.61,1,0.0,3.5767
9880,DL-13315,OFF-ST-10001228,80.58,6,0.0,22.5624
1569,DL-13315,OFF-EN-10003296,361.92,4,0.0,162.864
2291,DR-12880,FUR-FU-10002505,12.132,9,0.6,-8.4924
6028,DR-12880,OFF-ST-10004804,82.368,2,0.2,-19.5624
3812,DR-12880,OFF-ST-10001590,53.92,5,0.2,4.044
5080,DR-12880,TEC-PH-10001580,647.904,6,0.2,56.6916
2084,CC-12670,TEC-AC-10000290,20.37,3,0.0,6.9258
1389,CC-12670,OFF-ST-10002790,221.55,3,0.0,6.6465
8505,CC-12670,OFF-BI-10003460,17.52,5,0.2,6.132
9928,Dl-13600,OFF-AP-10002203,1.624,2,0.8,-4.466
582,SB-20290,TEC-MA-10000822,3059.982,3,0.4,-509.997
8909,RC-19825,TEC-PH-10001433,328.224,4,0.2,28.7196
345,AH-10210,TEC-AC-10004469,79.9,2,0.0,35.156
1777,CB-12535,OFF-AR-10003602,14.016,3,0.2,4.7304
2334,PG-18895,OFF-FA-10003472,7.56,6,0.0,0.3024
3225,CA-12310,OFF-ST-10004180,37.208,1,0.2,-7.4416
5033,CA-12310,OFF-EN-10004386,57.576,3,0.2,21.591
5606,KH-16690,OFF-ST-10003208,725.84,4,0.0,210.4936
4459,HA-14920,TEC-AC-10003628,209.93,7,0.0,92.3692
2999,HA-14920,FUR-FU-10003274,5.28,3,0.0,2.3232
7720,HA-14920,OFF-BI-10002557,10.92,3,0.2,4.095
7710,BB-10990,OFF-PA-10002615,8.82,2,0.0,4.0572
545,BB-10990,OFF-AR-10001427,5.98,1,0.0,1.5548
4678,AG-10495,OFF-PA-10000673,11.648,2,0.2,4.0768
8198,AG-10495,OFF-PA-10004470,18.176,4,0.2,5.9072
2121,AG-10495,OFF-ST-10000876,59.712,6,0.2,5.9712
3602,AG-10495,OFF-LA-10002043,24.84,3,0.2,8.694
5105,SC-20725,OFF-BI-10004967,2.08,5,0.8,-3.432
9250,SC-20725,TEC-PH-10001760,1114.4,7,0.2,376.11
6273,JO-15280,FUR-TA-10002903,1038.84,5,0.2,51.942
8367,TB-21520,OFF-PA-10000474,141.76,5,0.2,47.844
4049,TB-21520,TEC-AC-10001956,239.8,5,0.2,47.96
1239,TB-21520,OFF-PA-10004100,31.104,6,0.2,10.8864
4480,AH-10195,OFF-BI-10000778,254.058,7,0.7,-169.372
2944,AH-10195,OFF-AP-10002684,194.528,2,0.2,24.316
7595,AH-10195,OFF-SU-10000646,961.48,5,0.2,-204.3145
1151,NZ-18565,OFF-FA-10002983,19.096,7,0.2,6.6836
6165,NZ-18565,OFF-LA-10004689,18.496,8,0.2,6.2424
4707,NZ-18565,TEC-AC-10002001,255.984,2,0.2,54.3966
9074,NZ-18565,FUR-BO-10004709,86.97,3,0.5,-48.7032
3928,KL-16555,FUR-FU-10004091,300.416,8,0.2,78.8592
5495,KL-16555,FUR-CH-10001891,230.352,3,0.2,20.1558
7980,KL-16555,FUR-FU-10002918,218.352,3,0.2,-24.5646
2538,KL-16555,OFF-BI-10004593,78.6,5,0.7,-62.88
1925,KL-16555,OFF-FA-10004854,27.552,3,0.2,9.2988
8816,JD-15895,OFF-PA-10002105,32.4,5,0.0,15.552
2185,JD-15895,OFF-ST-10002756,1082.48,8,0.0,10.8248
5286,JD-15895,OFF-PA-10004243,56.91,3,0.0,27.3168
6229,JD-15895,FUR-FU-10001861,77.6,4,0.0,38.024
6389,JH-15910,FUR-TA-10002533,219.075,3,0.5,-131.445
135,AS-10225,FUR-FU-10002671,26.8,2,0.0,12.864
8811,KB-16600,OFF-AR-10003651,9.84,3,0.0,2.8536
240,CR-12625,OFF-BI-10001072,45.48,3,0.0,20.9208
3734,CR-12625,OFF-AR-10002135,289.2,6,0.0,83.868
5685,SH-20395,OFF-AR-10002804,4.89,1,0.0,2.0049
4576,BP-11185,FUR-FU-10001918,15.136,4,0.2,3.5948
9508,BP-11185,FUR-CH-10004086,466.768,2,0.2,52.5114
9577,BP-11185,FUR-FU-10001756,15.232,1,0.2,1.7136
2038,BP-11185,OFF-LA-10000634,6.264,3,0.2,2.0358
8097,TS-21205,FUR-FU-10001588,87.54,3,0.0,37.6422
8886,AG-10525,TEC-PH-10002398,178.384,2,0.2,22.298
8914,AG-10525,OFF-PA-10001937,15.552,3,0.2,5.4432
1962,SP-20860,OFF-AR-10003373,99.136,4,0.2,8.6744
7274,NM-18445,FUR-CH-10002602,135.882,1,0.1,24.1568
8938,NM-18445,TEC-MA-10002927,3991.98,2,0.0,1995.99
5353,NM-18445,TEC-PH-10004093,275.94,6,0.0,80.0226
4856,NM-18445,TEC-AC-10000892,360.0,4,0.0,129.6
1479,NM-18445,OFF-ST-10002974,43.57,1,0.0,13.071
241,FA-14230,OFF-FA-10000624,7.16,2,0.0,3.58
7248,GK-14620,OFF-BI-10004593,251.52,6,0.2,81.744
8119,GK-14620,TEC-AC-10001908,99.99,1,0.0,34.9965
8691,DJ-13510,FUR-FU-10001967,15.992,1,0.2,0.9995
7837,PO-18850,TEC-PH-10003645,290.898,3,0.4,-67.8762
8751,PO-18850,OFF-ST-10000675,54.224,2,0.2,3.389
4474,PO-18850,FUR-CH-10003312,786.744,4,0.3,-258.5016
8972,PO-18850,OFF-LA-10001074,100.24,10,0.2,33.831
1628,PO-18850,OFF-BI-10001524,37.764,6,0.7,-27.6936
1345,JL-15850,TEC-PH-10004614,82.8,2,0.4,-20.7
5250,JL-15850,OFF-BI-10001153,20.724,2,0.7,-13.816
204,JL-15850,OFF-BI-10001982,4.896,3,0.7,-3.4272
469,DB-13615,OFF-BI-10001922,4.752,1,0.2,1.6038
1539,DB-13615,TEC-CO-10001449,959.984,2,0.2,335.9944
2281,DB-13615,OFF-BI-10004140,14.368,4,0.2,4.49
3113,AC-10420,OFF-BI-10003314,7.712,2,0.2,2.7956
7128,AC-10420,FUR-TA-10004575,698.352,3,0.2,-17.4588
9695,KL-16645,OFF-FA-10000490,4.96,4,0.0,2.3312
947,JD-15895,OFF-AR-10000122,17.856,4,0.2,1.116
6651,JD-15895,OFF-BI-10003656,509.97,10,0.7,-407.976
6469,JD-15895,OFF-FA-10002780,30.992,13,0.2,10.0724
1877,JD-15895,TEC-PH-10000702,71.928,12,0.4,8.3916
6392,CS-12130,OFF-ST-10000107,88.8,4,0.2,-2.22
9320,CC-12550,TEC-PH-10002293,47.976,3,0.2,4.7976
4584,TD-20995,OFF-AR-10004027,7.56,3,0.0,3.0996
4961,TD-20995,OFF-PA-10000249,24.56,2,0.0,11.5432
8814,TD-20995,OFF-AR-10001374,12.96,2,0.0,4.1472
5510,AB-10060,TEC-AC-10000290,6.79,1,0.0,2.3086
9663,AB-10060,OFF-PA-10001970,24.56,2,0.0,11.5432
5574,AB-10060,OFF-BI-10002160,3.048,1,0.2,1.0668
7752,AB-10060,OFF-BI-10004995,4355.168,4,0.2,1415.4296
7021,JL-15505,OFF-EN-10001137,8.26,2,0.0,3.7996
8858,JL-15505,OFF-AR-10002399,17.04,4,0.0,6.9864
8823,JL-15505,OFF-PA-10002713,34.4,5,0.0,15.824
5484,HK-14890,OFF-PA-10002666,36.24,5,0.2,11.325
3091,VB-21745,OFF-AP-10001124,647.84,8,0.0,168.4384
8293,VB-21745,OFF-LA-10001158,20.7,2,0.0,9.936
1069,KW-16435,OFF-LA-10001158,20.7,2,0.0,9.936
8144,KW-16435,FUR-CH-10000785,488.646,3,0.1,86.8704
263,KW-16435,OFF-AR-10003732,5.56,2,0.0,1.4456
1035,KW-16435,FUR-FU-10000023,47.12,8,0.0,20.7328
1511,JD-16060,OFF-ST-10001713,211.96,4,0.0,8.4784
131,MK-17905,OFF-BI-10002412,23.2,4,0.0,10.44
6735,MK-17905,OFF-SU-10001225,7.36,2,0.0,0.1472
8140,MK-17905,OFF-ST-10002406,104.79,7,0.0,29.3412
7409,MK-17905,FUR-BO-10002545,1043.92,4,0.0,271.4192
6151,GT-14755,OFF-ST-10002205,53.424,3,0.2,4.6746
6208,AG-10900,OFF-BI-10001982,8.16,5,0.7,-5.712
6825,AG-10900,OFF-AR-10000658,9.24,1,0.2,0.924
7814,AG-10900,TEC-AC-10002076,479.04,10,0.2,-29.94
3451,MM-18280,OFF-PA-10003039,99.136,4,0.2,30.98
7191,RA-19915,OFF-AP-10000696,8.652,3,0.8,-20.3322
5981,RA-19915,OFF-ST-10003327,23.832,3,0.2,2.6811
2802,RA-19915,OFF-BI-10000309,12.176,4,0.8,-18.8728
6689,AS-10285,OFF-PA-10004734,50.96,7,0.0,25.48
1502,AS-10285,OFF-BI-10002225,49.536,3,0.2,17.3376
1205,LA-16780,TEC-AC-10004708,41.9,2,0.0,8.799
457,DO-13435,FUR-TA-10000617,375.4575,3,0.45,-157.0095
6106,DO-13435,TEC-AC-10002335,83.976,3,0.2,-1.0497
7436,DK-13225,TEC-MA-10001681,482.34,4,0.7,-337.638
627,DK-13225,FUR-FU-10001935,2.96,1,0.2,0.777
4563,NG-18430,OFF-AR-10004757,2.624,1,0.2,0.4264
2370,MV-18190,OFF-BI-10000050,23.36,4,0.2,7.884
519,MV-18190,TEC-AC-10001998,39.98,2,0.0,13.5932
8403,JG-15115,TEC-PH-10003012,246.384,2,0.2,27.7182
287,JG-15115,TEC-CO-10002313,1799.97,3,0.0,701.9883
2880,BP-11095,OFF-BI-10003982,12.462,3,0.8,-20.5623
8641,VP-21730,OFF-BI-10004492,75.792,3,0.2,25.5798
9185,SS-20140,OFF-ST-10000798,49.96,2,0.0,9.4924
499,SS-20140,OFF-PA-10002552,12.96,2,0.0,6.2208
4113,HP-14815,OFF-SU-10002573,70.12,4,0.0,21.036
3443,AG-10675,FUR-BO-10004834,2396.2656,4,0.32,-317.1528
7312,AG-10675,OFF-ST-10000934,131.136,4,0.2,-32.784
1503,LF-17185,OFF-PA-10001947,9.568,2,0.2,3.4684
3532,SP-20650,OFF-AR-10003478,39.072,6,0.2,9.768
5642,RF-19840,OFF-AP-10004249,35.91,3,0.0,9.6957
1741,KH-16510,TEC-AC-10000158,179.95,5,0.0,37.7895
4002,KH-16510,TEC-CO-10004115,1199.976,3,0.2,434.9913
3932,KH-16510,OFF-PA-10003724,27.15,5,0.0,13.3035
3753,KH-16510,FUR-TA-10002041,1004.024,7,0.2,-112.9527
5062,KH-16510,OFF-PA-10002893,9.68,1,0.0,4.6464
6853,KH-16510,OFF-LA-10003766,28.35,9,0.0,13.608
2656,KH-16510,OFF-PA-10001970,55.98,1,0.0,27.4302
1153,KH-16510,FUR-BO-10001972,1336.829,13,0.15,31.4548
5106,KH-16510,FUR-CH-10003956,113.568,2,0.2,-18.4548
